estimatedMarketValue,gender,id,image,thumbnail,link1,link2,link3,name,colorway,releaseDate,releaseYear,retailPrice,silhouette,sku,story,NZDvalue,USDvalue
119.0,women,77246e01-48b1-40e0-8dde-83ce924422a8,https://image.goat.com/attachments/product_template_pictures/images/055/847/215/original/CW5992_003.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/055/847/215/original/CW5992_003.png.png,, https://flightclub.com/wmns-jordan-ma2-light-bone-sunset-pulse-cw5992-003,https://goat.com/sneakers/wmns-jordan-ma2-light-bone-sunset-pulse-cw5992-003,Wmns Jordan MA2 'Light Bone Sunset Pulse',Light Bone/Sunset Pulse/Light Arctic Pink/Black,2021-06-22,2021,125.0,Jordan MA2,CW5992-003,"The women’s Jordan MA2 ‘Light Bone Sunset Pulse’ adds vibrant accents to an otherwise neutral colorway of the lifestyle silhouette. The upper combines ivory mesh with tonal suede overlays and a translucent pink pull loop affixed to the lateral collar. A darker shade of pink is applied to a textured rubber kick plate at the heel, which allows wearers to kick off their shoes without using their hands. A final hit of contrasting color makes its way to the Max Air 200 unit under the heel.",0,0
150.0,women,7fdb6995-3794-4354-8633-0cdaba149685,https://image.goat.com/attachments/product_template_pictures/images/056/477/177/original/GZ6324.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/477/177/original/GZ6324.png.png,, https://flightclub.com/wmns-floatride-energy-daily-white-mint-acid-yellow-gz6324,https://goat.com/sneakers/wmns-floatride-energy-daily-white-mint-acid-yellow-gz6324,Wmns Floatride Energy Daily 'White Mint Acid Yellow',Pure Grey 1/Pixel Mint/Acid Yellow,2021-06-22,2021,90.0,Floatride,GZ6324,,0,0
80.0,women,87153187-7554-438e-b03c-8376bfab86e1,https://image.goat.com/attachments/product_template_pictures/images/056/477/197/original/W680LG7_2E.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/477/197/original/W680LG7_2E.png.png,, https://flightclub.com/wmns-fresh-foam-680v7-2e-wide-silver-thunder-w680lg7-2e,https://goat.com/sneakers/wmns-fresh-foam-680v7-2e-wide-silver-thunder-w680lg7-2e,Wmns Fresh Foam 680v7 2E Wide 'Silver Thunder',Silver/Thunder,2021-06-22,2021,80.0,680,W680LG7-2E,"The New Balance women’s Fresh Foam 680v7 2E Wide ‘Silver Thunder’ provides a cushy ride for casual runners. The seamless upper is crafted from grey engineered mesh with subtle pink accents and signature ‘N’ branding on the quarter panel. A molded sockliner works in tandem with a Fresh Foam midsole to deliver lightweight cushioning with every step. Underfoot, the durable rubber outsole offers grippy traction and additional pops of color.",0,0
140.0,women,9663557e-5bfa-4374-9341-03d95599a00b,https://image.goat.com/attachments/product_template_pictures/images/056/477/109/original/381410_24.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/477/109/original/381410_24.png.png,, https://flightclub.com/wmns-suede-classic-21-transparent-yellow-381410-24,https://goat.com/sneakers/wmns-suede-classic-21-transparent-yellow-381410-24,Wmns Suede Classic 21 'Transparent Yellow',Transparent Yellow/White,2021-06-22,2021,70.0,Suede,381410-24,,0,0
74.0,infant,9967ecef-3828-47c4-b99a-f5b6bf6098ef,https://image.goat.com/attachments/product_template_pictures/images/056/052/236/original/781781_00.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/052/236/original/781781_00.png.png,, https://flightclub.com/air-jordan-1-mid-td-tropical-twist-640735-132,https://goat.com/sneakers/air-jordan-1-mid-td-tropical-twist-640735-132,Air Jordan 1 Mid TD 'Tropical Twist',White/Tropical Twist/Black,2021-06-22,2021,50.0,Air Jordan 1,640735-132,,0,0
210.0,women,9c2ffeda-2fa5-4764-b0c7-550832bcca3d,https://image.goat.com/attachments/product_template_pictures/images/056/620/668/original/1042A072_404.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/620/668/original/1042A072_404.png.png,, https://flightclub.com/wmns-gel-resolution-8-peacoat-rose-gold-1042a072-404,https://goat.com/sneakers/wmns-gel-resolution-8-peacoat-rose-gold-1042a072-404,Wmns Gel Resolution 8 'Peacoat Rose Gold',Peacoat/Rose Gold,2021-06-22,2021,140.0,Gel Resolution,1042A072-404,,0,0
199.0,men,9e45ff0d-fc6c-4a80-bb08-de2c264e0f55,https://image.goat.com/attachments/product_template_pictures/images/056/426/036/original/DM8331_001.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/426/036/original/DM8331_001.png.png,, https://flightclub.com/air-max-plus-black-racer-blue-dm8331-001,https://goat.com/sneakers/air-max-plus-black-racer-blue-dm8331-001,Air Max Plus 'Black Racer Blue',Black/White/Racer Blue,2021-06-22,2021,160.0,Air Max Plus,DM8331-001,,0,0
90.0,youth,a06b90b2-452d-4715-9342-50290912df22,https://image.goat.com/attachments/product_template_pictures/images/056/477/178/original/H03912.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/477/178/original/H03912.png.png,, https://flightclub.com/adilette-lite-slide-j-pastel-dreamy-swirls-h03912,https://goat.com/sneakers/adilette-lite-slide-j-pastel-dreamy-swirls-h03912,Adilette Lite Slide J 'Pastel Dreamy Swirls',Haze Coral/Cloud White/Haze Coral,2021-06-22,2021,28.0,Adilette,H03912,"Offered in kids sizing, the adidas Adilette Lite Slide J ‘Pastel Dreamy Swirls’ updates the slip-on sandal with a medley of soft colors throughout the bandage strap upper, made with synthetic leather and branded with a large adidas Trefoil. A contoured footbed gives way to a pink EVA midsole with an embossed adidas wordmark on the lateral sidewall. Underfoot, the outsole features a diamond traction pattern for grippy traction.",0,0
120.0,men,b5ce6614-fbe3-44fa-a613-9d0c6ae6676a,https://image.goat.com/attachments/product_template_pictures/images/056/477/166/original/G55920.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/477/166/original/G55920.png.png,, https://flightclub.com/floatride-energy-symmetros-black-pixel-mint-g55920,https://goat.com/sneakers/floatride-energy-symmetros-black-pixel-mint-g55920,Floatride Energy Symmetros 'Black Pixel Mint',Core Black/Pure Grey 8/Pixel Mint,2021-06-22,2021,130.0,Floatride,G55920,,0,0
158.0,men,d2ec93bd-e93c-4a75-b8f7-7aa6db1ec6f3,https://image.goat.com/attachments/product_template_pictures/images/056/102/052/original/779422_00.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/102/052/original/779422_00.png.png,https://stockx.com/nike-dunk-low-retro-animal-pack-zebra, https://flightclub.com/dunk-low-premium-animal-pack-black-dh7913-001, https://goat.com/sneakers/dunk-low-premium-animal-pack-black-dh7913-001,Nike Dunk Low Retro Animal Pack Zebra,Black/Pure Platinum-Canvas-Sail,2021-06-22,2021,110.0,Dunk,DH7913-001,"Launching as part of the two-piece ‘Animal Pack,’ the Nike Dunk Low Premium ‘Zebra’ carries a black leather upper with tonal suede overlays covered in subtle zebra stripes. The dark palette is offset by a white leather Swoosh and a matching white heel tab with embroidered Nike branding. Padded mesh lines the collar for a comfortable fit, while a nylon tongue offers improved breathability. The sneaker rests on a solid white rubber cupsole, underpinned by a traction pattern originally designed for pivoting on the hardwood.",0,0
80.0,men,d8a6c717-3d86-43db-bb7a-caa1aba40ce3,https://image.goat.com/attachments/product_template_pictures/images/056/477/185/original/M680LL7_2E.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/477/185/original/M680LL7_2E.png.png,, https://flightclub.com/fresh-foam-680v7-2e-wide-light-cyclone-m680ll7-2e,https://goat.com/sneakers/fresh-foam-680v7-2e-wide-light-cyclone-m680ll7-2e,Fresh Foam 680v7 2E Wide 'Light Cyclone',Light Cyclone/Ocean Grey,2021-06-22,2021,80.0,680,M680LL7-2E,,0,0
170.0,women,e4f654fa-f317-46cb-ab4e-7c565fa14b36,https://image.goat.com/attachments/product_template_pictures/images/056/477/097/original/195174_02.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/477/097/original/195174_02.png.png,, https://flightclub.com/wmns-electrify-nitro-nimbus-cloud-blue-fog-195174-02,https://goat.com/sneakers/wmns-electrify-nitro-nimbus-cloud-blue-fog-195174-02,Wmns Electrify Nitro 'Nimbus Cloud Blue Fog',Nimbus Cloud/Blue Fog,2021-06-22,2021,100.0,Electrify Nitro,195174-02,,0,0
205.0,women,e7496ac7-26ca-43a8-a323-3eb679b4507a,https://image.goat.com/attachments/product_template_pictures/images/056/477/198/original/W680LG7_D.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/477/198/original/W680LG7_D.png.png,, https://flightclub.com/wmns-fresh-foam-680v7-wide-silver-thunder-w680lg7-d,https://goat.com/sneakers/wmns-fresh-foam-680v7-wide-silver-thunder-w680lg7-d,Wmns Fresh Foam 680v7 Wide 'Silver Thunder',Silver/Thunder,2021-06-22,2021,80.0,680,W680LG7-D,"The New Balance women’s Fresh Foam 680v7 Wide ‘Silver Thunder’ presents a running shoe that mingles a seamless build with an ultra-cushioned ride. The latter is made possible by a wedge-shaped Fresh Foam midsole, engineered to deliver lightweight cushioning and a smooth transition. Up top, grey engineered mesh is accented with subtle pink accents and a prominent ‘N’ logo on the quarter panel. All-day comfort comes courtesy of a low-cut padded collar and breathable mesh tongue.",0,0
250.0,men,e9cb1ae0-01e5-4009-a765-13d418014d8a,https://image.goat.com/attachments/product_template_pictures/images/056/620/654/original/1011B216_001.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/620/654/original/1011B216_001.png.png,, https://flightclub.com/metaride-black-electric-red-1011b216-001,https://goat.com/sneakers/metaride-black-electric-red-1011b216-001,MetaRide 'Black Electric Red',Black/Electric Red,2021-06-22,2021,250.0,MetaRide,1011B216-001,,0,0
85.0,men,eb33fc83-0503-49fd-92ae-d7b2d16e1e81,https://image.goat.com/attachments/product_template_pictures/images/056/620/674/original/1201A064_022.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/620/674/original/1201A064_022.png.png,, https://flightclub.com/gel-quantum-90-3-piedmont-grey-metropolis-1201a064-022,https://goat.com/sneakers/gel-quantum-90-3-piedmont-grey-metropolis-1201a064-022,Gel Quantum 90 3 'Piedmont Grey Metropolis',Piedmont Grey/Metropolis,2021-06-22,2021,85.0,Gel Quantum 90,1201A064-022,,0,0
215.0,men,05f330d3-8048-42e3-812a-57e3d282e5c9,https://image.goat.com/attachments/product_template_pictures/images/056/304/057/original/1203A122_250.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/304/057/original/1203A122_250.png.png,https://stockx.com/asics-gel-lyte-iii-x-svd, https://flightclub.com/sivasdescalzo-x-gel-lyte-3-rewind-waste-1203a122-250, https://goat.com/sneakers/sivasdescalzo-x-gel-lyte-3-rewind-waste-1203a122-250,ASICS Gel-Lyte III SVD Sivasdescalzo,Beige/Black,2021-06-21,2021,179.0,Gel Lyte 3,1203A122-250,,0,0
134.0,women,07a3c207-dd3e-4f51-921b-550c18246fb7,https://image.goat.com/attachments/product_template_pictures/images/055/228/083/original/381885_01.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/055/228/083/original/381885_01.png.png,, https://flightclub.com/wmns-cali-star-gl-summer-sunset-381885-01,https://goat.com/sneakers/wmns-cali-star-gl-summer-sunset-381885-01,Wmns Cali Star GL 'Summer Sunset',White/Ivory Glow,2021-06-21,2021,80.0,Cali,381885-01,,0,0
265.0,men,09a7f0e1-8bbe-45f7-9c8d-7695bdeb8bd9,https://image.goat.com/attachments/product_template_pictures/images/056/426/082/original/MCY996G4.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/426/082/original/MCY996G4.png.png,, https://flightclub.com/fuel-cell-996v4-clay-court-ghost-pepper-spruce-mcy996g4,https://goat.com/sneakers/fuel-cell-996v4-clay-court-ghost-pepper-spruce-mcy996g4,Fuel Cell 996v4 Clay Court 'Ghost Pepper Spruce',Ghost Pepper/Black Spruce,2021-06-21,2021,130.0,996,MCY996G4,,0,0
115.0,youth,0c33894f-f69f-46f1-aebe-21b07b90f072,https://image.goat.com/attachments/product_template_pictures/images/056/376/465/original/DA4074_600.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/376/465/original/DA4074_600.png.png,, https://flightclub.com/blazer-low-77-gs-pink-foam-dark-beetroot-da4074-600,https://goat.com/sneakers/blazer-low-77-gs-pink-foam-dark-beetroot-da4074-600,Blazer Low '77 GS 'Pink Foam Dark Beetroot',Pink Foam/White/Black/Dark Beetroot,2021-06-21,2021,65.0,Blazer,DA4074-600,,0,0
155.0,men,0fa2a66b-e2b0-49a2-aecc-ed8468f20cd5,https://image.goat.com/attachments/product_template_pictures/images/056/620/673/original/1201A064_021.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/620/673/original/1201A064_021.png.png,, https://flightclub.com/gel-quantum-90-3-sheet-rock-teal-blue-1201a064-021,https://goat.com/sneakers/gel-quantum-90-3-sheet-rock-teal-blue-1201a064-021,Gel Quantum 90 3 'Sheet Rock Teal Blue',Sheet Rock/Teal Blue,2021-06-21,2021,85.0,Gel Quantum 90,1201A064-021,,0,0
175.0,women,0fdc1ce3-84e0-43ee-918b-3e2cff955e4b,https://image.goat.com/attachments/product_template_pictures/images/056/426/114/original/WNRGSMP1.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/426/114/original/WNRGSMP1.png.png,, https://flightclub.com/wmns-nergize-sport-black-camo-wnrgsmp1,https://goat.com/sneakers/wmns-nergize-sport-black-camo-wnrgsmp1,Wmns Nergize Sport 'Black Camo',Black/Sea Salt,2021-06-21,2021,65.0,Nergize,WNRGSMP1,,0,0
205.0,women,11cb549f-f409-4a8f-b666-04acb1db55a5,https://image.goat.com/attachments/product_template_pictures/images/056/425/998/original/CV0742_124.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/425/998/original/CV0742_124.png.png,, https://flightclub.com/wmns-nikecourt-react-vapor-nxt-purple-pulse-copa-cv0742-124,https://goat.com/sneakers/wmns-nikecourt-react-vapor-nxt-purple-pulse-copa-cv0742-124,Wmns NikeCourt React Vapor NXT 'Purple Pulse Copa',White/Purple Pulse/Volt/Copa,2021-06-21,2021,160.0,React Vapor NXT,CV0742-124,,0,0
116.0,toddler,14f295e7-4e58-4816-a0a7-bfba07c5d225,https://image.goat.com/attachments/product_template_pictures/images/056/730/760/original/786401_00.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/730/760/original/786401_00.png.png,https://stockx.com/adidas-yeezy-slide-enflame-orange-infants, https://flightclub.com/yeezy-slides-infant-enflame-orange-gz0955, https://goat.com/sneakers/yeezy-slides-infant-enflame-orange-gz0955,adidas Yeezy Slide Enflame Orange (Infants),Enflame Orange/Enflame Orange/Enflame Orange,2021-06-21,2021,35.0,Yeezy Slides,GZ0955,"The adidas Yeezy Slide Infant ‘Enflame Orange’ dresses the minimalist slip-on in a bold citrus hue. The lightweight sandal is crafted from injected EVA foam and features a soft footbed marked with adidas’ three stripes logo, representing the only instance of exterior branding. An adjustable strap wraps around the heel for an extra-secure fit. Underfoot, a series of deep grooves are carved into the outsole, delivering a blend of impact protection and grippy traction.",0,0
160.0,women,19d68680-090d-44d5-8735-daa1141d9496,https://image.goat.com/attachments/product_template_pictures/images/056/501/662/original/1012B048_003.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/501/662/original/1012B048_003.png.png,, https://flightclub.com/wmns-gel-kayano-28-2a-wide-black-white-1012b048-003,https://goat.com/sneakers/wmns-gel-kayano-28-2a-wide-black-white-1012b048-003,Wmns Gel Kayano 28 2A Wide 'Black White',Black/White,2021-06-21,2021,160.0,Gel Kayano,1012B048-003,,0,0
133.0,men,1be974bd-9b00-4ed7-8610-276730fb9268,https://image.goat.com/attachments/product_template_pictures/images/056/304/143/original/376313_01.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/304/143/original/376313_01.png.png,https://stockx.com/puma-court-rider-2k-white, https://flightclub.com/court-rider-2k-white-ultra-grey-376313-01, https://goat.com/sneakers/court-rider-2k-white-ultra-grey-376313-01,Puma Court Rider 2K White,White/Beige/Pink/Green,2021-06-21,2021,100.0,Court Rider,376313-01,,0,0
65.0,women,213256d8-e3b5-4c99-a9b0-f2574385fa55,https://image.goat.com/attachments/product_template_pictures/images/056/426/111/original/WNRGSAG1_D.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/426/111/original/WNRGSAG1_D.png.png,, https://flightclub.com/wmns-nergize-sport-wide-sea-salt-garnet-wnrgsag1-d,https://goat.com/sneakers/wmns-nergize-sport-wide-sea-salt-garnet-wnrgsag1-d,Wmns Nergize Sport Wide 'Sea Salt Garnet',Sea Salt/Garnet,2021-06-21,2021,65.0,Nergize,WNRGSAG1-D,,0,0
115.0,youth,22a8d13c-93bc-48ea-b679-531675bc27a5,https://image.goat.com/attachments/product_template_pictures/images/056/426/072/original/H04105.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/426/072/original/H04105.png.png,, https://flightclub.com/fortarun-lace-j-grey-shock-pink-h04105,https://goat.com/sneakers/fortarun-lace-j-grey-shock-pink-h04105,FortaRun Lace J 'Grey Shock Pink',Grey Two/Cloud White/Shock Pink,2021-06-21,2021,55.0,FortaRun,H04105,,0,0
